cl_CMB_lensing cl_CIB correlated_cls ell
1.5939416266136662e-06 3.801577168472576e-09 4.109664215645669e-09 759
1.413014148218801e-06 3.2534381491642106e-09 3.16197836342258e-09 760
1.5013152113622065e-06 3.814094228324827e-09 3.4901460529871853e-09 761
1.482544673690794e-06 3.7228483072773147e-09 5.115117431411123e-09 762
1.476774591689497e-06 3.5307784173035406e-09 3.972662918624505e-09 763
1.6236699546707765e-06 3.5783892841294322e-09 4.710269025542639e-09 764
1.5586459277054353e-06 3.7155795021739385e-09 1.2997214237263044e-09 765
1.5009367891861133e-06 3.642472590924713e-09 4.822408684105266e-09 766
1.6068564312133806e-06 3.5793423457155486e-09 5.351822334963143e-09 767
1.509155739541547e-06 3.2970361332968466e-09 1.8970536850351928e-09 768
1.5088146730282668e-06 3.500059694335472e-09 3.3413964565565518e-09 769
1.5509487862493165e-06 3.788827633290113e-09 2.7528444232009545e-09 770
1.4963876131115786e-06 3.5332495669640477e-09 4.066734912578014e-09 771
1.4940988631624751e-06 3.814449213943568e-09 6.256233522159024e-10 772
1.5941215638169405e-06 3.505121593404159e-09 5.283457929598611e-09 773
1.5543781129683595e-06 3.848882304461691e-09 8.741646495634646e-10 774
1.4954833533925434e-06 3.7132721379237944e-09 5.13151212000561e-09 775
1.5306741399456455e-06 3.4953650611628472e-09 3.6449534698116976e-09 776
1.5867109983843686e-06 3.608290664144751e-09 1.4513528894662026e-09 777
1.5783952584376437e-06 3.6276738362191596e-09 3.0988009952626887e-09 778
1.526150639811962e-06 3.525523221160226e-09 3.757438077560016e-09 779
1.6604789791825543e-06 3.953437150470512e-09 2.964046770959427e-09 780
1.4687077660627974e-06 3.5150639919401375e-09 4.700915234016215e-09 781
1.4525552357848506e-06 3.830488874669015e-09 1.2822852187884929e-10 782
1.5622257618121833e-06 3.57592276462108e-09 1.442891867229374e-09 783
1.624746542130016e-06 3.431003038573827e-09 -2.2473207036971804e-10 784
1.4995540089585159e-06 3.579521500208151e-09 -9.03112814647496e-11 785
1.5356689867688564e-06 3.755059397485335e-09 1.160246385526737e-09 786
1.4510435112066654e-06 3.4456933991726963e-09 3.7202921117381876e-09 787
1.5596186130887118e-06 3.3842281705035693e-09 4.464350411844173e-09 788
1.450845801329466e-06 3.6818059318449916e-09 2.1825097187810225e-09 789
1.4236381135611823e-06 3.74979540036426e-09 3.640141592829765e-09 790
1.5350476974963726e-06 3.5543349763825224e-09 4.4614919508026645e-09 791
1.5276159612032271e-06 3.41625589740771e-09 4.148036008382019e-09 792
1.4506599569876103e-06 3.403420365980599e-09 1.35495277466161e-09 793
1.5896572278035399e-06 3.5219416983513286e-09 3.861743078418499e-09 794
1.4774986708879932e-06 3.4829762407245524e-09 2.4587690608311644e-09 795
1.5155018522548323e-06 3.299326041652444e-09 2.598437271165349e-09 796
1.5372706479306662e-06 3.4623795672073226e-09 3.1513319467622446e-09 797
1.5718799577779358e-06 3.45554035092462e-09 1.2018927946034294e-09 798
1.5754366754008108e-06 3.36476055674464e-09 3.414722625780402e-09 799
1.5855948570195516e-06 3.3665106940133386e-09 3.922823651186289e-09 800
1.5761233325964384e-06 3.40817636218294e-09 3.5080095792970838e-09 801
1.623813163344502e-06 3.4970974240109524e-09 2.4217831083506282e-09 802
1.5476860970445185e-06 3.1989767266842554e-09 2.782957181674241e-09 803
1.4932738462118677e-06 3.380845504591642e-09 7.433592550753289e-09 804
1.567134271806227e-06 3.1985989285406876e-09 3.759831735398733e-09 805
1.5059174381765284e-06 3.414474699583445e-09 2.1417858169240184e-09 806
1.5179267709267534e-06 3.354352927827079e-09 2.1296448320199555e-09 807
1.4964466129886838e-06 3.2100905367217206e-09 3.004311777319155e-09 808
1.543391579289981e-06 3.3337990107451054e-09 1.8534511311611228e-09 809
1.5244395141081612e-06 3.1939572797439726e-09 3.998231901474197e-09 810
1.5219950034250832e-06 3.1471230799576085e-09 1.1330149269074346e-09 811
1.4673634904699907e-06 3.4970113290649733e-09 2.805393774520379e-11 812
1.5476764784957328e-06 3.2052441713069956e-09 3.5556924122008036e-10 813
1.5019464907720536e-06 3.215349693160447e-09 2.515711385883532e-09 814
1.4447037283123596e-06 3.2140472815648454e-09 2.400505531294232e-09 815
1.5420300679264875e-06 3.3105424292006283e-09 2.2158054862958393e-09 816
1.433855166627689e-06 3.324204234471379e-09 5.460706528622917e-09 817
1.5107764724588363e-06 3.3338867217563743e-09 3.3479830770777596e-10 818
1.5364623676853265e-06 3.255534185596457e-09 8.252568876493119e-10 819
1.5603976963972574e-06 3.440292669674854e-09 2.7787520924491016e-09 820
1.6607935062485167e-06 2.999950436589526e-09 2.3419740043137212e-09 821
1.4887363838887972e-06 3.2239275498092403e-09 3.0564645509584126e-09 822
1.6097939820743498e-06 3.141208707123824e-09 1.2796427565821762e-09 823
1.5237433443353107e-06 3.1451721316930766e-09 7.555907533843315e-10 824
1.4842309395677452e-06 3.4218151136194607e-09 3.7518490931160044e-10 825
1.5437693566552043e-06 3.244804869557299e-09 1.293475901885616e-09 826
1.5808626555052644e-06 3.3756403906056294e-09 5.61517672887844e-09 827
1.5518268233314301e-06 3.0988794073054993e-09 6.514437583469641e-10 828
1.5253739600567222e-06 3.136113192554532e-09 4.775085113604265e-09 829
1.5191786585067812e-06 3.2968586770691126e-09 6.828483573779653e-10 830
1.6121687164565952e-06 3.287288472971652e-09 5.335368750527579e-09 831
1.6252094196486852e-06 3.2618418135884187e-09 -2.649997487740828e-09 832
1.6201956126715556e-06 3.028166289612313e-09 3.602008082754143e-09 833
1.498723616870403e-06 3.214480231625107e-09 1.5397807526694949e-10 834
1.5699588034851603e-06 3.2401645606254922e-09 4.8020360993171125e-09 835
1.5848460274508935e-06 3.3791849723798184e-09 3.750765816328464e-10 836
1.5515973676030127e-06 3.188494676134304e-09 -5.819755894027294e-10 837
1.6633019988411218e-06 3.2118313357362556e-09 1.6423482690146279e-09 838
1.486274541487799e-06 3.2718720720809835e-09 2.3111602611785144e-09 839
1.6185067545721354e-06 3.074075727768686e-09 4.420257202197336e-09 840
1.5956932028553867e-06 3.2031445943555312e-09 3.4450556896059793e-10 841
1.5472045981375996e-06 3.0343720254492157e-09 2.125985371720348e-09 842
1.6672798141824347e-06 2.8655283850578467e-09 4.216666576852935e-09 843
1.6245471802842224e-06 3.154562921165602e-09 4.635602595700345e-09 844
1.5912229663787313e-06 3.0340164542759964e-09 2.761012493732617e-09 845
1.6574395853803366e-06 3.159690066857031e-09 2.4379582565982845e-09 846
1.5002932989477713e-06 3.0249463784537674e-09 4.620630090937769e-09 847
1.5020394907966776e-06 2.9705848910026756e-09 4.938590732323654e-09 848
1.5372350355043611e-06 3.1686003303849004e-09 2.69166600472987e-09 849
1.5995273950306682e-06 2.9534242424385295e-09 3.674128231214453e-09 850
1.5411393458758023e-06 3.0665430480925196e-09 2.654606407771203e-10 851
1.6010559707375221e-06 2.9399336804170426e-09 4.460357513869066e-09 852
1.5136793053239626e-06 2.9458402052573254e-09 2.2237899288201238e-09 853
1.5603384829711501e-06 3.1874845247476103e-09 3.924215768682985e-09 854
1.610519275254125e-06 3.124633097217385e-09 5.432835705452231e-09 855
1.6172569146863946e-06 3.324524927704447e-09 2.0977918712486084e-09 856
1.6487441375640059e-06 3.15586800615352e-09 2.4716311759859774e-09 857
1.6216140742848302e-06 3.351028282633759e-09 3.0477178350050014e-09 858
1.668742564648274e-06 3.0381028317622645e-09 6.336683661642255e-09 859
1.5426107839432179e-06 3.170367694200937e-09 3.3145459010722604e-09 860
1.6360061258366932e-06 2.895926720921721e-09 -1.8647014280748715e-09 861
1.6037573454259944e-06 2.8761554169277586e-09 5.624165422389047e-10 862
1.6024975944187776e-06 2.927075058901236e-09 3.0660721821664242e-09 863
1.6474961659963569e-06 2.8686908281559627e-09 7.595009973376539e-10 864
1.5330160914627904e-06 3.1455514245928367e-09 1.040655663854152e-09 865
1.5794064327538683e-06 2.932594965539492e-09 2.0344798193963e-09 866
1.5046781489859272e-06 3.033893305593557e-09 2.5802346076049353e-09 867
1.6101163453997904e-06 2.975494893261025e-09 1.5821171927225672e-09 868
1.6088650081328341e-06 3.064461521145834e-09 9.773846590696791e-10 869
1.5870769829854582e-06 3.05321465220466e-09 3.2908217872970673e-09 870
1.5945795146325557e-06 2.9561970738551122e-09 2.5204328359426514e-09 871
1.5628258991319916e-06 3.0155188894361724e-09 2.0889262737607228e-09 872
1.6262489456966621e-06 2.8338515835820867e-09 3.609518625343177e-09 873
1.5038340141640079e-06 2.7689792303102032e-09 1.140255225332535e-09 874
1.542973061358802e-06 2.879166963005554e-09 3.3417714197012243e-09 875
1.6142345447358013e-06 2.8203605696125956e-09 2.0445792437271914e-09 876
1.6834973880093403e-06 2.8740873903161676e-09 3.820658630892399e-09 877
1.7009304509234137e-06 2.869338771630927e-09 4.532767613539337e-09 878
1.636491374078986e-06 2.7475053333200365e-09 1.5429621597147252e-09 879
1.6580983864657677e-06 2.7660842869317533e-09 3.6524789843260105e-09 880
1.572191039775646e-06 2.843688362051475e-09 2.200855881575644e-09 881
1.619363158337978e-06 2.8524327808717804e-09 2.1276502236805157e-09 882
1.6119245169485316e-06 3.0108886551579146e-09 1.1428454492999695e-09 883
1.5952392845283916e-06 2.91656712883777e-09 1.0213368461322217e-09 884
1.5917706060190854e-06 2.732004008738837e-09 3.6450630368403575e-09 885
1.6161888208090767e-06 2.7674749131836895e-09 3.003025497890901e-09 886
1.606535504771501e-06 2.577000648048726e-09 3.625107502182682e-09 887
1.6833812398982648e-06 2.843228348589645e-09 1.4626255755356919e-09 888
1.5907950380897595e-06 2.842872860881278e-09 5.746436194905264e-09 889
1.6750503525963713e-06 2.7488595508673413e-09 3.707331664338386e-09 890
1.6045668976186427e-06 2.8117479282708505e-09 1.825011138358003e-09 891
1.559154001335836e-06 2.8754480407793534e-09 3.521195657722546e-09 892
1.656149461383261e-06 2.8024495011918186e-09 2.6094660313193287e-09 893
1.7354099253351869e-06 2.7663456815575847e-09 8.828441150160444e-10 894
1.5335306522910749e-06 2.948161766986368e-09 1.9037867919291805e-09 895
1.7178818611526411e-06 2.6197382143103434e-09 1.823799101794696e-09 896
1.6875126280535168e-06 2.722699170254948e-09 4.557412359663353e-09 897
1.5618363254040972e-06 2.6957991753415022e-09 6.387958926489119e-10 898
1.724595439478713e-06 2.6877385588212046e-09 2.351717274310863e-09 899
1.5464669083929188e-06 2.8346769090388034e-09 2.0090732175272038e-09 900
1.570449973842695e-06 2.8158784397012497e-09 2.1931077476726696e-09 901
1.5407401890048723e-06 2.543944725233008e-09 4.384261639512974e-09 902
1.6477583320874034e-06 2.6260447829123648e-09 2.650386937853884e-09 903
1.5901542900035883e-06 2.704798790225399e-09 3.6428579683324653e-09 904
1.6754000128146612e-06 2.6333971580712367e-09 4.162616171057235e-09 905
1.5565961802376224e-06 2.831381993490252e-09 3.6624804943456925e-09 906
1.7009832090723051e-06 2.816232936335874e-09 1.884084197412938e-09 907
1.7157421001019743e-06 2.7631404034024765e-09 7.188566212065028e-09 908
1.597937266929483e-06 2.665429421252967e-09 4.8540256640525685e-09 909
1.6676189624445793e-06 2.785216286691542e-09 5.313603036161187e-09 910
1.572366665360986e-06 2.639776396251246e-09 -1.449125506122028e-10 911
1.669427339654647e-06 2.7093233240179746e-09 1.2365985304905093e-09 912
1.6692035492644144e-06 2.6083432671511445e-09 -1.6801139822480048e-09 913
1.6601114635808376e-06 2.632284759598935e-09 1.0951758680381744e-09 914
1.5858340189897568e-06 2.669940150312597e-09 1.97378978589635e-09 915
1.625417259006172e-06 2.5061476540351245e-09 2.6563619932655892e-09 916
1.6668803299648669e-06 2.7083615394568647e-09 7.458060064166396e-10 917
1.6540981347702932e-06 2.581025276784626e-09 2.1857998120319036e-09 918
1.5912028261017788e-06 2.804880623474519e-09 3.886614524385518e-09 919
1.6201120071724214e-06 2.7639222478159925e-09 6.017171797802544e-10 920
1.6119696836640605e-06 2.6213816733842764e-09 1.5998213340716935e-09 921
1.6547138450095424e-06 2.64853904616326e-09 3.915765617443615e-09 922
1.6685142005371557e-06 2.717434608801179e-09 4.900068144325628e-09 923
1.671670625197385e-06 2.6963299061134867e-09 2.1320066799067425e-09 924
1.6477180715177181e-06 2.5071917107494813e-09 4.1831996450508395e-09 925
1.6793496316342745e-06 2.5741050717815283e-09 1.455504969399408e-09 926
1.8004900518171024e-06 2.6043836663925145e-09 1.8898890219624403e-09 927
1.7080524255932806e-06 2.5501118082528494e-09 2.954309091013757e-09 928
1.6140782613001827e-06 2.4912888148792823e-09 2.0068116236950276e-09 929
1.8227159764670144e-06 2.5254999970308393e-09 4.762769013962688e-09 930
1.7072455827854358e-06 2.508289583940661e-09 2.501309367237065e-10 931
1.6778270002780868e-06 2.490718413656137e-09 2.808184302137511e-09 932
1.740073362190014e-06 2.593597310732916e-09 2.3404819926523668e-09 933
1.8088457235723146e-06 2.643677281573728e-09 2.592868273843623e-09 934
1.685169365024625e-06 2.5613041115646114e-09 7.518228298368626e-10 935
1.7237941149141016e-06 2.4029444917879587e-09 3.794141422882127e-09 936
1.715515116478746e-06 2.568144101655228e-09 8.558391958055165e-10 937
1.599406463195018e-06 2.410251730905069e-09 1.1487404683192165e-09 938
1.7281812984954221e-06 2.4419813554421105e-09 5.510916084484129e-12 939
1.6166497542989583e-06 2.408262918061415e-09 1.3665100052018505e-09 940
1.669626496621248e-06 2.4920682490380774e-09 1.91785646128236e-09 941
1.6192311286193373e-06 2.5590817189968e-09 5.762027054013497e-10 942
1.653377835681881e-06 2.3672016356856167e-09 1.9912063863285402e-10 943
1.6374173423660192e-06 2.304968037087342e-09 3.346942139637105e-09 944
1.686429830959362e-06 2.4473761046696867e-09 1.2869140047549525e-09 945
1.5966631387140185e-06 2.3894713633358993e-09 3.5855835200545798e-09 946
1.7414752916022947e-06 2.4508979336189933e-09 3.4861708988818975e-09 947
1.7128321210457663e-06 2.3526004884164424e-09 3.498936335308963e-09 948
1.615322394094287e-06 2.436875948094903e-09 7.294421212865973e-10 949
1.6701983809382397e-06 2.4618918489323557e-09 2.8382818278016752e-09 950
1.7506080309120456e-06 2.537164772856681e-09 1.1910336223919358e-09 951
1.660385121152223e-06 2.4411637303620186e-09 4.151937292346896e-09 952
1.7039491411069967e-06 2.5598265662000523e-09 3.6195771737962834e-09 953
1.766479426145893e-06 2.4610063340469877e-09 3.280710973394729e-09 954
1.679387465040908e-06 2.3792808120230457e-09 1.270067854621933e-09 955
1.6814622135374078e-06 2.351391852272521e-09 3.2556294093393547e-09 956
1.7478772308501985e-06 2.3991498337164946e-09 2.3357516177443977e-09 957
1.7523264593658256e-06 2.473482359644765e-09 3.552560784119143e-09 958
1.6684985561849044e-06 2.2995234285770294e-09 -1.1231075055433654e-09 959
1.7114115307312818e-06 2.424715824767966e-09 1.1750396957807486e-09 960
1.6443685769500684e-06 2.361601444399642e-09 -7.407676908527158e-10 961
1.7252878165316962e-06 2.4111837431381248e-09 1.043181959426409e-09 962
1.7016933092145648e-06 2.3115803889339266e-09 1.6375604350240466e-09 963
1.7324944132262157e-06 2.476922031310428e-09 1.96259864507437e-09 964
1.7924604038482235e-06 2.3548819135179632e-09 2.3798543957124457e-09 965
1.7760102929928944e-06 2.2263381282444197e-09 1.2117420430561195e-09 966
1.6972017891075542e-06 2.3483078427997152e-09 2.857342978961003e-09 967
1.6694330975830794e-06 2.2299135555812102e-09 3.993763660738032e-09 968
1.6250453871697298e-06 2.327151937181244e-09 2.9182917161915414e-09 969
1.7253231136412396e-06 2.2265052452943868e-09 -3.5407805346956517e-10 970
1.7151501336925773e-06 2.351106960776264e-09 1.9342496295198876e-09 971
1.6873143405891653e-06 2.1925561505781e-09 2.062911932285389e-10 972
1.7603737478072148e-06 2.125836972918537e-09 -5.211420901968224e-10 973
1.7485965334433592e-06 2.328395428776541e-09 1.3568170098052445e-09 974
1.7498460659941404e-06 2.165315210392923e-09 2.0134263988568093e-09 975
1.7845216949980995e-06 2.356106354508012e-09 2.7931866439899502e-09 976
1.667540774509876e-06 2.1886834096796694e-09 3.3733000422587185e-09 977
1.8702548899876002e-06 2.234784991742916e-09 4.644020253145544e-09 978
1.7242873472920854e-06 2.165952740566229e-09 -1.304304110163341e-10 979
1.8132768360883137e-06 2.2983075348915243e-09 2.3829661656313992e-09 980
1.6295379600466758e-06 2.189691982621051e-09 8.159835977902991e-10 981
1.7457482115505629e-06 2.174849593397757e-09 2.253670737211934e-09 982
1.7270245992890442e-06 2.330546284371261e-09 2.2645691447744696e-09 983
1.703192086641885e-06 2.2410901224993335e-09 1.521440703512199e-09 984
1.6919553857074164e-06 2.2022572039970986e-09 2.9854416367515243e-09 985
1.7907775819523481e-06 2.310285074711928e-09 6.127169330584774e-10 986
1.7736022369819506e-06 2.2258060263991133e-09 2.854001443706982e-09 987
1.7514384381046515e-06 2.2650923888474836e-09 5.186772470824996e-10 988
1.7221361575300025e-06 2.350857171467653e-09 -5.499531296016965e-10 989
1.8419486444616678e-06 2.324496740291224e-09 2.084721172885685e-09 990
1.8777719189648616e-06 2.2141252765731857e-09 5.449041614055769e-10 991
1.670845345812884e-06 2.1188102184123623e-09 -1.5446366308642575e-10 992
1.7550185819929016e-06 2.1866019016134415e-09 2.3950115375723744e-09 993
1.753466431065309e-06 2.449572694737586e-09 6.381267694490399e-10 994
1.71673557692553e-06 2.2889553737913916e-09 1.5158381836733126e-09 995
1.7447781415469728e-06 2.278873357375629e-09 1.0492165868662043e-10 996
1.8078589179027447e-06 2.1357293787405217e-09 3.401385936507399e-09 997
1.6404209959224693e-06 2.1411763110861818e-09 1.0353786452070793e-09 998
1.7571088347277903e-06 2.334540947723158e-09 4.97085919941533e-09 999
1.741252921642655e-06 2.049725923989774e-09 3.1088583138453543e-09 1000
1.781167253454028e-06 2.1102359747510587e-09 2.4090813377000833e-09 1001
1.7959473516717432e-06 2.126373889208503e-09 2.175529887499035e-09 1002
1.7787021150545959e-06 2.1843086805390093e-09 3.4278773610563735e-09 1003
1.7653326637036378e-06 2.125112468916683e-09 1.067620218327586e-09 1004
1.7010437755042207e-06 2.2720777892436854e-09 1.5636778196471303e-09 1005
1.746186237934781e-06 2.104197359108287e-09 2.027439033663083e-09 1006
1.6699588246817468e-06 2.2219196635577653e-09 1.971111748282601e-09 1007
1.7592094441342899e-06 2.10652386991307e-09 1.2974007448835412e-09 1008
1.7756508265027927e-06 2.2366104002616893e-09 2.2212986261406962e-10 1009
1.789264685872485e-06 2.123309893427808e-09 -1.7132361603190312e-09 1010
1.7999471969776613e-06 2.161370905555712e-09 3.4911297042854933e-09 1011
1.749121934912396e-06 2.038004527036268e-09 1.0574687301341575e-09 1012
1.78655915528847e-06 2.0515913716755747e-09 -8.473220477223292e-10 1013
1.7819547341096554e-06 2.1222937650073944e-09 -1.558983834626597e-09 1014
1.7128489228606756e-06 2.089267782443705e-09 2.338007113065151e-09 1015
1.7737857867315078e-06 2.11556220776397e-09 2.1316262209287736e-10 1016
1.6939536500910529e-06 2.1630786013019834e-09 8.014178975649161e-10 1017
1.7448332664974942e-06 2.0502553300030858e-09 2.0089921584453622e-09 1018
1.8607800981328921e-06 2.0752444886728184e-09 4.717552309823414e-09 1019
1.8941510635238164e-06 2.0870323181217727e-09 2.511637126678238e-09 1020
1.7211452599753505e-06 2.0512581698085905e-09 3.7366178186930003e-11 1021
1.789618706719971e-06 2.051202859243449e-09 2.2704802152801376e-09 1022
1.7418421207057268e-06 2.036154504512778e-09 1.32380161357388e-09 1023
1.7095354955615172e-06 2.1431389991682862e-09 8.410777293530311e-10 1024
